"clutch_code","egg_number","area","unique_egg_ID","pupal_treatment","emergence_date","sex","adultID","weight","mateID","clutchID","age","green_eggs","orange_eggs","clutch_size","eggs_photographed","X.x","larval_treatment","egg_mean_1B","egg_mean_2A","notes.y","egg_mean_1A","clutch_ID"
"5051",3,0.216,"5051_3","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",4,0.196,"5051_4","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",5,0.214,"5051_5","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",6,0.22,"5051_6","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",7,0.204,"5051_7","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",8,0.209,"5051_8","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",9,0.238,"5051_9","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"5051",10,0.227,"5051_10","ambient","12/7/2025","F","HOT.WTH.155_P6_A",0.0224,"HOT.WTH.98_P2_A","H.A.286","DONE",0,201,201,"DONE","","hot",NA,NA,"",0.216218657,"H.A.286"
"9175",1,0.227,"9175_1","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",2,0.211,"9175_2","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",3,0.207,"9175_3","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",4,0.23,"9175_4","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",5,0.231,"9175_5","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",6,0.229,"9175_6","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",7,0.195,"9175_7","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",8,0.204,"9175_8","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",9,0.189,"9175_9","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"9175",10,0.183,"9175_10","ambient","12/7/2025","F","WARM.WTH.121_P6_A",0.024,"WARM.WTH.168_P1_A","W.A.287","DONE",0,182,182,"DONE","","warm",NA,NA,"",0.210616206,"W.A.287"
"6566",1,0.203,"6566_1","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",2,0.216,"6566_2","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",3,0.213,"6566_3","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",4,0.203,"6566_4","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",5,0.172,"6566_5","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",6,0.208,"6566_6","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",7,0.213,"6566_7","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",8,0.208,"6566_8","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",9,0.208,"6566_9","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"6566",10,0.185,"6566_10","ambient","12/7/2025","F","HOT.GLF.16_P5_A",0.0207,"HOT.WTH.111_P2_A","H.A.288","DONE",0,132,132,"DONE","","hot",NA,NA,"",0.202905433,"H.A.288"
"2361",1,0.22,"2361_1","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",2,0.217,"2361_2","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",3,0.228,"2361_3","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",4,0.216,"2361_4","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",5,0.231,"2361_5","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",6,0.249,"2361_6","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",7,0.246,"2361_7","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",8,0.213,"2361_8","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",9,0.207,"2361_9","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"2361",10,0.218,"2361_10","ambient","12/7/2025","F","CTRL.GLF.5_P6_A",0.0265,"CTRL.WTH.154_P3_A","A.A.289","DONE",0,218,218,"DONE","","ambient",NA,NA,"",0.224508935,"A.A.289"
"3153",1,0.2,"3153_1","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",2,0.179,"3153_2","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",3,0.26,"3153_3","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",4,0.191,"3153_4","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",5,0.234,"3153_5","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",6,0.222,"3153_6","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",7,0.226,"3153_7","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",8,0.209,"3153_8","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",9,0.226,"3153_9","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"3153",10,0.199,"3153_10","ambient","12/7/2025","F","WARM.WTH.148_P4_A",0.0299,"WARM.WTH.139_P5_A","W.A.290","DONE",3,230,233,"DONE","","warm",NA,NA,"",0.214471361,"W.A.290"
"4958",1,0.216,"4958_1","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",2,0.243,"4958_2","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",3,0.221,"4958_3","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",4,0.223,"4958_4","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",5,0.218,"4958_5","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",6,0.233,"4958_6","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",7,0.213,"4958_7","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",8,0.201,"4958_8","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",9,0.208,"4958_9","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"4958",10,0.197,"4958_10","ambient","12/7/2025","F","WARM.WTH.70_P4_A",0.0177,"WARM.GLF.5_P2_A","W.A.293","DONE",0,100,100,"DONE","","warm",NA,NA,"didn't save this image - oops",0.217336254,"W.A.293"
"7154",1,0.237,"7154_1","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",2,0.208,"7154_2","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",3,0.201,"7154_3","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",4,0.169,"7154_4","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",5,0.224,"7154_5","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",6,0.211,"7154_6","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",7,0.199,"7154_7","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",8,0.206,"7154_8","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",9,0.191,"7154_9","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"7154",10,0.195,"7154_10","ambient","12/7/2025","F","HOT.WTH.160_P3_A",0.028,"HOT.WTH.170_P1_A","H.A.295","DONE",0,53,53,"DONE","","hot",NA,NA,"",0.204116719,"H.A.295"
"5720",1,0.211,"5720_1","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",2,0.191,"5720_2","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",3,0.188,"5720_3","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",4,0.206,"5720_4","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",5,0.216,"5720_5","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",6,0.212,"5720_6","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",7,0.189,"5720_7","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",8,0.199,"5720_8","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",9,0.231,"5720_9","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"5720",10,0.192,"5720_10","ambient","12/7/2025","F","CTRL.WTH.179_P2_A",0.0328,"CTRL.WTH.15_P4_A","A.A.297","DONE",8,119,127,"DONE","","ambient",NA,NA,"",0.203380009,"A.A.297"
"1385",1,0.211,"1385_1","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",2,0.209,"1385_2","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",3,0.227,"1385_3","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",4,0.209,"1385_4","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",5,0.226,"1385_5","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",6,0.212,"1385_6","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",7,0.216,"1385_7","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",8,0.233,"1385_8","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",9,0.212,"1385_9","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"1385",10,0.245,"1385_10","warm","12/7/2025","F","WARM.WTH.154_P2_W",0.0138,"F7.COOL.WARM_P5_W","W.W.299","DONE",0,68,68,"DONE","","warm",NA,NA,"",0.220059655,"W.W.299"
"9332",1,0.195,"9332_1","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",2,0.18,"9332_2","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",3,0.184,"9332_3","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",4,0.234,"9332_4","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",5,0.208,"9332_5","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",6,0.208,"9332_6","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",7,0.208,"9332_7","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",8,0.208,"9332_8","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",9,0.203,"9332_9","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"9332",10,0.257,"9332_10","warm","12/7/2025","F","HOT.WTH.148_P5_W",0.0149,"HOT.WTH.159_P2_W","H.W.301","DONE",5,245,250,"DONE","","hot",NA,NA,"",0.208436659,"H.W.301"
"1030",1,0.209,"1030_1","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",2,0.208,"1030_2","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",3,0.206,"1030_3","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",4,0.19,"1030_4","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",5,0.223,"1030_5","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",6,0.202,"1030_6","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",7,0.207,"1030_7","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",8,0.198,"1030_8","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",9,0.2,"1030_9","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"1030",10,0.185,"1030_10","warm","12/7/2025","F","WARM.WTH.123_P5_W",0.0287,"WARM.WTH.102_P5_W","W.W.302","DONE",0,10,10,"DONE","","warm",NA,NA,"",0.202812627,"W.W.302"
"5189",1,0.214,"5189_1","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",2,0.21,"5189_2","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",3,0.224,"5189_3","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",4,0.212,"5189_4","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",5,0.22,"5189_5","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",6,0.215,"5189_6","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",7,0.218,"5189_7","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",8,0.216,"5189_8","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",9,0.218,"5189_9","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"5189",10,0.217,"5189_10","warm","12/7/2025","F","MEAN.WTH.153_P1_W",0.0282,"MEAN.WTH.64_P2_W","M.W.300","DONE",1,71,72,"DONE","","mean",NA,NA,"",0.216491225,"M.W.300"
"4785",1,0.196,"4785_1","cool","12/9/2025","F","HOT.WTH.84_P4_C",0.0338,"HOT.WTH.139_P7_C","H.C.303","DONE",205,0,205,"DONE","","hot",NA,NA,"",0.205959625,"H.C.303"
"4785",2,0.21,"4785_2","cool","12/9/2025","F","HOT.WTH.84_P4_C",0.0338,"HOT.WTH.139_P7_C","H.C.303","DONE",205,0,205,"DONE","","hot",NA,NA,"",0.205959625,"H.C.303"
"4785",3,0.217,"4785_3","cool","12/9/2025","F","HOT.WTH.84_P4_C",0.0338,"HOT.WTH.139_P7_C","H.C.303","DONE",205,0,205,"DONE","","hot",NA,NA,"",0.205959625,"H.C.303"
"4785",4,0.205,"4785_4","cool","12/9/2025","F","HOT.WTH.84_P4_C",0.0338,"HOT.WTH.139_P7_C","H.C.303","DONE",205,0,205,"DONE","","hot",NA,NA,"",0.205959625,"H.C.303"
